r,t,y,TotalTechnologyAnnualActivity
REGION1,LNDAGRBC1C06,2033,3.4258
REGION1,LNDAGRBC1C06,2034,3.4264
REGION1,LNDAGRBC1C06,2035,3.4269
REGION1,LNDAGRBC1C06,2036,3.4275
REGION1,LNDAGRBC1C06,2037,3.4281
REGION1,LNDAGRBC1C06,2038,3.4287
REGION1,LNDAGRBC1C06,2039,3.4293
REGION1,LNDAGRBC1C06,2040,3.4299
REGION1,LNDAGRBC1C06,2041,3.4305
REGION1,LNDAGRBC1C06,2042,3.4311
REGION1,LNDAGRBC1C06,2043,3.4318
REGION1,LNDAGRBC1C06,2044,3.4324
REGION1,LNDAGRBC1C06,2045,3.433
REGION1,LNDAGRBC1C06,2046,3.4337
REGION1,LNDAGRBC1C06,2047,3.4343
REGION1,LNDAGRBC1C06,2048,3.435
REGION1,LNDAGRBC1C06,2049,3.4357
REGION1,LNDAGRBC1C06,2050,3.4364
REGION1,LNDAGRBC1C07,2020,13.0554
REGION1,LNDAGRBC1C07,2021,13.0575
REGION1,LNDAGRBC1C07,2022,13.0596
REGION1,LNDAGRBC1C07,2023,13.0618
REGION1,LNDAGRBC1C07,2024,13.0639
REGION1,LNDAGRBC1C07,2025,13.0661
REGION1,LNDAGRBC1C07,2026,13.0683
REGION1,LNDAGRBC1C07,2027,13.0705
REGION1,LNDAGRBC1C07,2028,13.0728
REGION1,LNDAGRBC1C07,2029,13.0751
REGION1,LNDAGRBC1C07,2030,13.0774
REGION1,LNDAGRBC1C07,2031,13.0797
REGION1,LNDAGRBC1C07,2032,13.0821
REGION1,LNDAGRBC1C07,2033,13.0844
REGION1,LNDAGRBC1C07,2034,13.0868
REGION1,LNDAGRBC1C07,2035,13.0893
REGION1,LNDAGRBC1C07,2036,13.0917
REGION1,LNDAGRBC1C07,2037,13.0942
REGION1,LNDAGRBC1C07,2038,13.0967
REGION1,LNDAGRBC1C07,2039,13.0993
REGION1,LNDAGRBC1C07,2040,13.1018
REGION1,LNDAGRBC1C07,2041,13.1044
REGION1,LNDAGRBC1C07,2042,13.1071
REGION1,LNDAGRBC1C07,2043,13.1097
REGION1,LNDAGRBC1C07,2044,13.1124
REGION1,LNDAGRBC1C07,2045,13.1151
REGION1,LNDAGRBC1C07,2046,13.1179
REGION1,LNDAGRBC1C07,2047,13.1206
REGION1,LNDAGRBC1C07,2048,13.1234
REGION1,LNDAGRBC1C07,2049,13.1263
REGION1,LNDAGRBC1C07,2050,13.1291
REGION1,LNDALFHIBC1,2020,0.5148
REGION1,LNDALFHIBC1,2021,0.4805
REGION1,LNDALFHIBC1,2022,0.4462
REGION1,LNDALFHIBC1,2023,0.4118
REGION1,LNDALFHIBC1,2024,0.3775
REGION1,LNDALFHIBC1,2025,0.5743
REGION1,LNDALFHIBC1,2026,0.7787
REGION1,LNDALFHIBC1,2027,0.9832
REGION1,LNDALFHIBC1,2028,1.1876
REGION1,LNDALFHIBC1,2029,1.3844
REGION1,LNDALFHIBC1,2030,1.5888
REGION1,LNDALFHIBC1,2031,1.7932
REGION1,LNDALFHIBC1,2032,1.99
REGION1,LNDALFHIBC1,2033,2.1944
REGION1,LNDALFHIBC1,2034,2.3989
REGION1,LNDALFHIBC1,2035,9.8603
REGION1,LNDALFHIBC1,2036,10.5222
REGION1,LNDALFHIBC1,2037,10.7686
REGION1,LNDALFHIBC1,2038,11.0228
REGION1,LNDALFHIBC1,2039,11.2692
REGION1,LNDALFHIBC1,2040,11.2846
REGION1,LNDALFHIBC1,2041,11.3
REGION1,LNDALFHIBC1,2042,11.3154
REGION1,LNDALFHIBC1,2043,11.3231
REGION1,LNDALFHIBC1,2044,11.3385
REGION1,LNDALFHIBC1,2045,11.3538
REGION1,LNDALFHIBC1,2046,11.3615
REGION1,LNDALFHIBC1,2047,11.3769
REGION1,LNDALFHIBC1,2048,11.3923
REGION1,LNDALFHIBC1,2049,11.4077
REGION1,LNDALFHIBC1,2050,11.4154
REGION1,LNDALFHRBC1,2020,2.5506
REGION1,LNDALFHRBC1,2021,2.3806
REGION1,LNDALFHRBC1,2022,2.2106
REGION1,LNDALFHRBC1,2023,2.0405
REGION1,LNDALFHRBC1,2024,1.8705
REGION1,LNDALFHRBC1,2025,1.7004
REGION1,LNDALFHRBC1,2026,1.5304
REGION1,LNDALFHRBC1,2027,1.3603
REGION1,LNDALFHRBC1,2028,1.1903
REGION1,LNDALFHRBC1,2029,1.0203
REGION1,LNDALFHRBC1,2030,0.8502
REGION1,LNDALFHRBC1,2031,0.6802
REGION1,LNDALFHRBC1,2032,0.5101
REGION1,LNDALFHRBC1,2033,0.3401
REGION1,LNDALFHRBC1,2034,0.17
REGION1,LNDALFIIBC1,2020,0.1287
REGION1,LNDALFIIBC1,2021,0.1201
REGION1,LNDALFIIBC1,2022,0.1115
REGION1,LNDALFIIBC1,2023,0.103
REGION1,LNDALFIIBC1,2024,0.0944
REGION1,LNDALFIIBC1,2025,0.0858
REGION1,LNDALFIIBC1,2026,0.0772
REGION1,LNDALFIIBC1,2027,0.0686
REGION1,LNDALFIIBC1,2028,0.0601
REGION1,LNDALFIIBC1,2029,0.0515
REGION1,LNDALFIIBC1,2030,0.0429
REGION1,LNDALFIIBC1,2031,0.0343
REGION1,LNDALFIIBC1,2032,0.0257
REGION1,LNDALFIIBC1,2033,0.0172
REGION1,LNDALFIIBC1,2034,0.0086
REGION1,LNDALFIRBC1,2020,0.6377
REGION1,LNDALFIRBC1,2021,0.5951
REGION1,LNDALFIRBC1,2022,0.5526
REGION1,LNDALFIRBC1,2023,0.5101
REGION1,LNDALFIRBC1,2024,0.4676
REGION1,LNDALFIRBC1,2025,0.4251
REGION1,LNDALFIRBC1,2026,0.3826
REGION1,LNDALFIRBC1,2027,0.3401
REGION1,LNDALFIRBC1,2028,0.2976
REGION1,LNDALFIRBC1,2029,0.2551
REGION1,LNDALFIRBC1,2030,0.2126
REGION1,LNDALFIRBC1,2031,0.17
REGION1,LNDALFIRBC1,2032,0.1275
REGION1,LNDALFIRBC1,2033,0.085
REGION1,LNDALFIRBC1,2034,0.0425
REGION1,LNDALFLRBC1,2020,20.0725
REGION1,LNDALFLRBC1,2021,21.8819
REGION1,LNDALFLRBC1,2022,22.521
REGION1,LNDALFLRBC1,2023,23.1814
REGION1,LNDALFLRBC1,2024,23.8418
REGION1,LNDALFLRBC1,2025,23.8418
REGION1,LNDALFLRBC1,2026,23.8418
REGION1,LNDALFLRBC1,2027,23.8418
REGION1,LNDALFLRBC1,2028,23.8418
REGION1,LNDALFLRBC1,2029,23.8418
REGION1,LNDALFLRBC1,2030,23.8418
REGION1,LNDALFLRBC1,2031,23.8418
REGION1,LNDALFLRBC1,2032,23.8418
REGION1,LNDALFLRBC1,2033,23.8418
REGION1,LNDALFLRBC1,2034,23.8418
REGION1,LNDALFLRBC1,2035,3.7693
REGION1,LNDALFLRBC1,2036,1.96
REGION1,LNDALFLRBC1,2037,1.3209
REGION1,LNDALFLRBC1,2038,0.6604
REGION1,LNDBARBC1,2020,148.3422
REGION1,LNDBARBC1,2021,148.3422
REGION1,LNDBARBC1,2022,148.3422
REGION1,LNDBARBC1,2023,148.3422
REGION1,LNDBARBC1,2024,148.3422
REGION1,LNDBARBC1,2025,148.3422
REGION1,LNDBARBC1,2026,148.3422
REGION1,LNDBARBC1,2027,148.3422
REGION1,LNDBARBC1,2028,148.3422
REGION1,LNDBARBC1,2029,148.3422
REGION1,LNDBARBC1,2030,148.3422
REGION1,LNDBARBC1,2031,148.3422
REGION1,LNDBARBC1,2032,148.3422
REGION1,LNDBARBC1,2033,148.3422
REGION1,LNDBARBC1,2034,148.3422
REGION1,LNDBARBC1,2035,148.3422
REGION1,LNDBARBC1,2036,148.3422
REGION1,LNDBARBC1,2037,148.3422
REGION1,LNDBARBC1,2038,148.3422
REGION1,LNDBARBC1,2039,148.3422
REGION1,LNDBARBC1,2040,148.3422
REGION1,LNDBARBC1,2041,148.3422
REGION1,LNDBARBC1,2042,148.3422
REGION1,LNDBARBC1,2043,148.3422
REGION1,LNDBARBC1,2044,148.3422
REGION1,LNDBARBC1,2045,148.3422
REGION1,LNDBARBC1,2046,148.3422
REGION1,LNDBARBC1,2047,148.3422
REGION1,LNDBARBC1,2048,148.3422
REGION1,LNDBARBC1,2049,148.3422
REGION1,LNDBARBC1,2050,148.3422
REGION1,LNDBLTBC1,2020,11.9103
REGION1,LNDBLTBC1,2021,11.9524
REGION1,LNDBLTBC1,2022,11.9949
REGION1,LNDBLTBC1,2023,12.038
REGION1,LNDBLTBC1,2024,12.0882
REGION1,LNDBLTBC1,2025,12.428
REGION1,LNDBLTBC1,2026,12.4796
REGION1,LNDBLTBC1,2027,12.5299
REGION1,LNDBLTBC1,2028,12.5804
REGION1,LNDBLTBC1,2029,12.6312
REGION1,LNDBLTBC1,2030,12.6837
REGION1,LNDBLTBC1,2031,12.738
REGION1,LNDBLTBC1,2032,12.7853
REGION1,LNDBLTBC1,2033,12.8331
REGION1,LNDBLTBC1,2034,12.8815
REGION1,LNDBLTBC1,2035,12.93
REGION1,LNDBLTBC1,2036,12.9793
REGION1,LNDBLTBC1,2037,13.0532
REGION1,LNDBLTBC1,2038,13.2425
REGION1,LNDBLTBC1,2039,13.5147
REGION1,LNDBLTBC1,2040,13.7797
REGION1,LNDBLTBC1,2041,14.0452
REGION1,LNDBLTBC1,2042,14.5445
REGION1,LNDBLTBC1,2043,15.4114
REGION1,LNDBLTBC1,2044,16.2297
REGION1,LNDBLTBC1,2045,17.042
REGION1,LNDBLTBC1,2046,17.824
REGION1,LNDBLTBC1,2047,18.458
REGION1,LNDBLTBC1,2048,24.8803
REGION1,LNDBLTBC1,2049,26.3799
REGION1,LNDBLTBC1,2050,26.7753
REGION1,LNDBRLHIBC1,2028,0.0009
REGION1,LNDBRLHIBC1,2029,0.0007
REGION1,LNDBRLHIBC1,2030,0.0006
REGION1,LNDBRLHIBC1,2031,0.0005
REGION1,LNDBRLHIBC1,2032,0.0004
REGION1,LNDBRLHIBC1,2033,0.0002
REGION1,LNDBRLHIBC1,2034,0.0001
REGION1,LNDBRLHRBC1,2020,0.0775
REGION1,LNDBRLHRBC1,2021,0.0738
REGION1,LNDBRLHRBC1,2022,0.08
REGION1,LNDBRLHRBC1,2023,0.0875
REGION1,LNDBRLHRBC1,2024,0.085
REGION1,LNDBRLHRBC1,2025,0.0875
REGION1,LNDBRLHRBC1,2026,0.0912
REGION1,LNDBRLHRBC1,2027,0.095
REGION1,LNDBRLHRBC1,2028,0.0847
REGION1,LNDBRLHRBC1,2029,0.0866
REGION1,LNDBRLHRBC1,2030,0.0923
REGION1,LNDBRLHRBC1,2031,0.0969
REGION1,LNDBRLHRBC1,2032,0.1014
REGION1,LNDBRLHRBC1,2033,0.1059
REGION1,LNDBRLHRBC1,2034,0.1105
REGION1,LNDBRLHRBC1,2035,0.115
REGION1,LNDBRLHRBC1,2036,0.1175
REGION1,LNDBRLHRBC1,2037,0.12
REGION1,LNDBRLHRBC1,2038,0.1225
REGION1,LNDBRLHRBC1,2039,0.1262
REGION1,LNDBRLHRBC1,2040,0.1288
REGION1,LNDBRLHRBC1,2041,0.1312
REGION1,LNDBRLHRBC1,2042,0.1338
REGION1,LNDBRLHRBC1,2043,0.1362
REGION1,LNDBRLHRBC1,2044,0.1388
REGION1,LNDBRLHRBC1,2045,0.1412
REGION1,LNDBRLHRBC1,2046,0.1438
REGION1,LNDBRLHRBC1,2047,0.1462
REGION1,LNDBRLHRBC1,2048,0.1488
REGION1,LNDBRLHRBC1,2049,0.1512
REGION1,LNDBRLHRBC1,2050,0.155
REGION1,LNDBRLIIBC1,2029,0.0002
REGION1,LNDBRLIIBC1,2030,0.0001
REGION1,LNDBRLIIBC1,2031,0.0001
REGION1,LNDBRLIIBC1,2032,0.0001
REGION1,LNDBRLIIBC1,2033,0.0001
REGION1,LNDBRLIIBC1,2034,0.0
REGION1,LNDBRLIRBC1,2028,0.0191
REGION1,LNDBRLIRBC1,2029,0.0181
REGION1,LNDBRLIRBC1,2030,0.0151
REGION1,LNDBRLIRBC1,2031,0.0121
REGION1,LNDBRLIRBC1,2032,0.0091
REGION1,LNDBRLIRBC1,2033,0.006
REGION1,LNDBRLIRBC1,2034,0.003
REGION1,LNDFORBC1,2020,518.4477
REGION1,LNDFORBC1,2021,513.1846
REGION1,LNDFORBC1,2022,513.1974
REGION1,LNDFORBC1,2023,512.1493
REGION1,LNDFORBC1,2024,511.4704
REGION1,LNDFORBC1,2025,511.1289
REGION1,LNDFORBC1,2026,510.8774
REGION1,LNDFORBC1,2027,522.9238
REGION1,LNDFORBC1,2028,522.5448
REGION1,LNDFORBC1,2029,522.3101
REGION1,LNDFORBC1,2030,522.1329
REGION1,LNDFORBC1,2031,521.7827
REGION1,LNDFORBC1,2032,521.8146
REGION1,LNDFORBC1,2033,521.5999
REGION1,LNDFORBC1,2034,521.4775
REGION1,LNDFORBC1,2035,534.0902
REGION1,LNDFORBC1,2036,534.8811
REGION1,LNDFORBC1,2037,534.9579
REGION1,LNDFORBC1,2038,535.0104
REGION1,LNDFORBC1,2039,535.0652
REGION1,LNDFORBC1,2040,534.6729
REGION1,LNDFORBC1,2041,534.1901
REGION1,LNDFORBC1,2042,533.4972
REGION1,LNDFORBC1,2043,532.4218
REGION1,LNDFORBC1,2044,531.4203
REGION1,LNDFORBC1,2045,530.4198
REGION1,LNDFORBC1,2046,529.4546
REGION1,LNDFORBC1,2047,528.6352
REGION1,LNDFORBC1,2048,522.0246
REGION1,LNDFORBC1,2049,520.3439
REGION1,LNDFORBC1,2050,519.7616
REGION1,LNDGRSBC1,2020,158.9041
REGION1,LNDGRSBC1,2021,158.9041
REGION1,LNDGRSBC1,2022,158.9041
REGION1,LNDGRSBC1,2023,158.9041
REGION1,LNDGRSBC1,2024,158.9041
REGION1,LNDGRSBC1,2025,158.9041
REGION1,LNDGRSBC1,2026,158.9041
REGION1,LNDGRSBC1,2027,158.9041
REGION1,LNDGRSBC1,2028,158.9041
REGION1,LNDGRSBC1,2029,158.9041
REGION1,LNDGRSBC1,2030,158.9041
REGION1,LNDGRSBC1,2031,158.9041
REGION1,LNDGRSBC1,2032,158.9041
REGION1,LNDGRSBC1,2033,158.9041
REGION1,LNDGRSBC1,2034,158.9041
REGION1,LNDGRSBC1,2035,158.9041
REGION1,LNDGRSBC1,2036,158.9041
REGION1,LNDGRSBC1,2037,158.9041
REGION1,LNDGRSBC1,2038,158.9041
REGION1,LNDGRSBC1,2039,158.9041
REGION1,LNDGRSBC1,2040,158.9041
REGION1,LNDGRSBC1,2041,158.9041
REGION1,LNDGRSBC1,2042,158.9041
REGION1,LNDGRSBC1,2043,158.9041
REGION1,LNDGRSBC1,2044,158.9041
REGION1,LNDGRSBC1,2045,158.9041
REGION1,LNDGRSBC1,2046,158.9041
REGION1,LNDGRSBC1,2047,158.9041
REGION1,LNDGRSBC1,2048,158.9041
REGION1,LNDGRSBC1,2049,158.9041
REGION1,LNDGRSBC1,2050,158.9041
REGION1,LNDMAIHIBC1,2020,0.0014
REGION1,LNDMAIHIBC1,2021,3.1294
REGION1,LNDMAIHIBC1,2022,3.1293
REGION1,LNDMAIHIBC1,2023,3.1879
REGION1,LNDMAIHIBC1,2024,3.3158
REGION1,LNDMAIHIBC1,2025,3.3253
REGION1,LNDMAIHIBC1,2026,3.4927
REGION1,LNDMAIHIBC1,2027,8.1607
REGION1,LNDMAIHIBC1,2028,8.4202
REGION1,LNDMAIHIBC1,2029,8.5876
REGION1,LNDMAIHIBC1,2030,8.6366
REGION1,LNDMAIHIBC1,2031,8.8136
REGION1,LNDMAIHIBC1,2032,8.8136
REGION1,LNDMAIHIBC1,2033,8.9415
REGION1,LNDMAIHIBC1,2034,8.9773
REGION1,LNDMAIHIBC1,2035,9.0921
REGION1,LNDMAIHIBC1,2036,9.3158
REGION1,LNDMAIHIBC1,2037,9.4868
REGION1,LNDMAIHIBC1,2038,9.5921
REGION1,LNDMAIHIBC1,2039,9.6053
REGION1,LNDMAIHIBC1,2040,9.6579
REGION1,LNDMAIHIBC1,2041,9.7895
REGION1,LNDMAIHIBC1,2042,9.9079
REGION1,LNDMAIHIBC1,2043,10.0263
REGION1,LNDMAIHIBC1,2044,10.1316
REGION1,LNDMAIHIBC1,2045,10.2368
REGION1,LNDMAIHIBC1,2046,10.3421
REGION1,LNDMAIHIBC1,2047,10.4474
REGION1,LNDMAIHIBC1,2048,10.5526
REGION1,LNDMAIHIBC1,2049,10.6447
REGION1,LNDMAIHIBC1,2050,10.75
REGION1,LNDMAIHRBC1,2020,0.1402
REGION1,LNDMAIHRBC1,2021,0.1309
REGION1,LNDMAIHRBC1,2022,0.1215
REGION1,LNDMAIHRBC1,2023,0.1122
REGION1,LNDMAIHRBC1,2024,0.1028
REGION1,LNDMAIHRBC1,2025,0.0935
REGION1,LNDMAIHRBC1,2026,0.0841
REGION1,LNDMAIHRBC1,2027,0.0748
REGION1,LNDMAIHRBC1,2028,0.0654
REGION1,LNDMAIHRBC1,2029,0.0561
REGION1,LNDMAIHRBC1,2030,0.0467
REGION1,LNDMAIHRBC1,2031,0.0374
REGION1,LNDMAIHRBC1,2032,0.028
REGION1,LNDMAIHRBC1,2033,0.0187
REGION1,LNDMAIHRBC1,2034,0.0093
REGION1,LNDMAIIIBC1,2020,0.0004
REGION1,LNDMAIIIBC1,2021,0.0003
REGION1,LNDMAIIIBC1,2022,0.0003
REGION1,LNDMAIIIBC1,2023,0.0003
REGION1,LNDMAIIIBC1,2024,0.0003
REGION1,LNDMAIIIBC1,2025,0.0002
REGION1,LNDMAIIIBC1,2026,0.0002
REGION1,LNDMAIIIBC1,2027,0.0002
REGION1,LNDMAIIIBC1,2028,0.0002
REGION1,LNDMAIIIBC1,2029,0.0001
REGION1,LNDMAIIIBC1,2030,0.0001
REGION1,LNDMAIIIBC1,2031,0.0001
REGION1,LNDMAIIIBC1,2032,0.0001
REGION1,LNDMAIIIBC1,2033,0.0
REGION1,LNDMAIIIBC1,2034,0.0
REGION1,LNDMAIIRBC1,2020,0.0351
REGION1,LNDMAIIRBC1,2021,0.0327
REGION1,LNDMAIIRBC1,2022,0.0304
REGION1,LNDMAIIRBC1,2023,0.028
REGION1,LNDMAIIRBC1,2024,0.0257
REGION1,LNDMAIIRBC1,2025,0.0234
REGION1,LNDMAIIRBC1,2026,0.021
REGION1,LNDMAIIRBC1,2027,0.0187
REGION1,LNDMAIIRBC1,2028,0.0164
REGION1,LNDMAIIRBC1,2029,0.014
REGION1,LNDMAIIRBC1,2030,0.0117
REGION1,LNDMAIIRBC1,2031,0.0093
REGION1,LNDMAIIRBC1,2032,0.007
REGION1,LNDMAIIRBC1,2033,0.0047
REGION1,LNDMAIIRBC1,2034,0.0023
REGION1,LNDMAILRBC1,2020,16.8115
REGION1,LNDMAILRBC1,2021,16.8115
REGION1,LNDMAILRBC1,2022,16.3225
REGION1,LNDMAILRBC1,2023,16.8115
REGION1,LNDMAILRBC1,2024,16.8115
REGION1,LNDMAILRBC1,2025,16.8115
REGION1,LNDMAILRBC1,2026,16.8115
REGION1,LNDMAILRBC1,2031,0.0605
REGION1,LNDOATHIBC1,2020,0.0022
REGION1,LNDOATHIBC1,2021,0.002
REGION1,LNDOATHIBC1,2022,0.0019
REGION1,LNDOATHIBC1,2023,0.0017
REGION1,LNDOATHIBC1,2024,0.0016
REGION1,LNDOATHIBC1,2025,0.0084
REGION1,LNDOATHIBC1,2026,0.0262
REGION1,LNDOATHIBC1,2027,0.044
REGION1,LNDOATHIBC1,2028,0.0618
REGION1,LNDOATHIBC1,2029,0.0819
REGION1,LNDOATHIBC1,2030,0.0997
REGION1,LNDOATHIBC1,2031,0.1175
REGION1,LNDOATHIBC1,2032,0.1375
REGION1,LNDOATHIBC1,2033,0.1553
REGION1,LNDOATHIBC1,2034,0.1731
REGION1,LNDOATHIBC1,2035,0.1909
REGION1,LNDOATHIBC1,2036,0.1955
REGION1,LNDOATHIBC1,2037,0.1977
REGION1,LNDOATHIBC1,2038,0.2
REGION1,LNDOATHIBC1,2039,0.2045
REGION1,LNDOATHIBC1,2040,0.2068
REGION1,LNDOATHIBC1,2041,0.2091
REGION1,LNDOATHIBC1,2042,0.2114
REGION1,LNDOATHIBC1,2043,0.2159
REGION1,LNDOATHIBC1,2044,0.2182
REGION1,LNDOATHIBC1,2045,0.2205
REGION1,LNDOATHIBC1,2046,0.2227
REGION1,LNDOATHIBC1,2047,0.2273
REGION1,LNDOATHIBC1,2048,0.2295
REGION1,LNDOATHIBC1,2049,0.2318
REGION1,LNDOATHIBC1,2050,0.2364
REGION1,LNDOATHRBC1,2020,0.1391
REGION1,LNDOATHRBC1,2021,0.1612
REGION1,LNDOATHRBC1,2022,0.1638
REGION1,LNDOATHRBC1,2023,0.1664
REGION1,LNDOATHRBC1,2024,0.1571
REGION1,LNDOATHRBC1,2025,0.1428
REGION1,LNDOATHRBC1,2026,0.1285
REGION1,LNDOATHRBC1,2027,0.1143
REGION1,LNDOATHRBC1,2028,0.1
REGION1,LNDOATHRBC1,2029,0.0857
REGION1,LNDOATHRBC1,2030,0.0714
REGION1,LNDOATHRBC1,2031,0.0571
REGION1,LNDOATHRBC1,2032,0.0428
REGION1,LNDOATHRBC1,2033,0.0286
REGION1,LNDOATHRBC1,2034,0.0143
REGION1,LNDOATIIBC1,2024,0.0004
REGION1,LNDOATIIBC1,2025,0.0004
REGION1,LNDOATIIBC1,2026,0.0003
REGION1,LNDOATIIBC1,2027,0.0003
REGION1,LNDOATIIBC1,2028,0.0003
REGION1,LNDOATIIBC1,2029,0.0002
REGION1,LNDOATIIBC1,2030,0.0002
REGION1,LNDOATIIBC1,2031,0.0001
REGION1,LNDOATIIBC1,2032,0.0001
REGION1,LNDOATIIBC1,2033,0.0001
REGION1,LNDOATIIBC1,2034,0.0
REGION1,LNDOATIRBC1,2024,0.0177
REGION1,LNDOATIRBC1,2025,0.0357
REGION1,LNDOATIRBC1,2026,0.0321
REGION1,LNDOATIRBC1,2027,0.0286
REGION1,LNDOATIRBC1,2028,0.025
REGION1,LNDOATIRBC1,2029,0.0214
REGION1,LNDOATIRBC1,2030,0.0178
REGION1,LNDOATIRBC1,2031,0.0143
REGION1,LNDOATIRBC1,2032,0.0107
REGION1,LNDOATIRBC1,2033,0.0071
REGION1,LNDOATIRBC1,2034,0.0036
REGION1,LNDOTHHIBC1,2020,0.3808
REGION1,LNDOTHHIBC1,2021,0.3554
REGION1,LNDOTHHIBC1,2022,0.33
REGION1,LNDOTHHIBC1,2023,0.3046
REGION1,LNDOTHHIBC1,2024,0.2792
REGION1,LNDOTHHIBC1,2025,0.2538
REGION1,LNDOTHHIBC1,2026,0.2285
REGION1,LNDOTHHIBC1,2027,0.2031
REGION1,LNDOTHHIBC1,2028,0.1777
REGION1,LNDOTHHIBC1,2029,0.1523
REGION1,LNDOTHHIBC1,2030,0.1269
REGION1,LNDOTHHIBC1,2031,0.1015
REGION1,LNDOTHHIBC1,2032,0.0762
REGION1,LNDOTHHIBC1,2033,0.0508
REGION1,LNDOTHHIBC1,2034,0.0254
REGION1,LNDOTHIIBC1,2020,2.5145
REGION1,LNDOTHIIBC1,2021,2.9595
REGION1,LNDOTHIIBC1,2022,3.0267
REGION1,LNDOTHIIBC1,2023,3.0938
REGION1,LNDOTHIIBC1,2024,3.1832
REGION1,LNDOTHIIBC1,2025,3.2171
REGION1,LNDOTHIIBC1,2026,3.2954
REGION1,LNDOTHIIBC1,2027,3.3848
REGION1,LNDOTHIIBC1,2028,3.4964
REGION1,LNDOTHIIBC1,2029,3.5636
REGION1,LNDOTHIIBC1,2030,3.6863
REGION1,LNDOTHIIBC1,2031,3.7868
REGION1,LNDOTHIIBC1,2032,3.8207
REGION1,LNDOTHIIBC1,2033,3.9101
REGION1,LNDOTHIIBC1,2034,3.9995
REGION1,LNDOTHIIBC1,2035,4.0889
REGION1,LNDOTHIIBC1,2036,4.1556
REGION1,LNDOTHIIBC1,2037,4.2111
REGION1,LNDOTHIIBC1,2038,4.2556
REGION1,LNDOTHIIBC1,2039,4.3111
REGION1,LNDOTHIIBC1,2040,4.3556
REGION1,LNDOTHIIBC1,2041,4.4111
REGION1,LNDOTHIIBC1,2042,4.4556
REGION1,LNDOTHIIBC1,2043,4.5222
REGION1,LNDOTHIIBC1,2044,4.5667
REGION1,LNDOTHIIBC1,2045,4.6222
REGION1,LNDOTHIIBC1,2046,4.6778
REGION1,LNDOTHIIBC1,2047,4.7222
REGION1,LNDOTHIIBC1,2048,4.7778
REGION1,LNDOTHIIBC1,2049,4.8333
REGION1,LNDOTHIIBC1,2050,4.8889
REGION1,LNDPEAHIBC1,2020,0.0016
REGION1,LNDPEAHIBC1,2021,0.0015
REGION1,LNDPEAHIBC1,2022,0.0014
REGION1,LNDPEAHIBC1,2023,0.0013
REGION1,LNDPEAHIBC1,2024,0.0012
REGION1,LNDPEAHIBC1,2025,0.014
REGION1,LNDPEAHIBC1,2026,0.0283
REGION1,LNDPEAHIBC1,2027,0.0459
REGION1,LNDPEAHIBC1,2028,0.0602
REGION1,LNDPEAHIBC1,2029,0.0778
REGION1,LNDPEAHIBC1,2030,0.092
REGION1,LNDPEAHIBC1,2031,0.1063
REGION1,LNDPEAHIBC1,2032,0.1239
REGION1,LNDPEAHIBC1,2033,0.1381
REGION1,LNDPEAHIBC1,2034,0.1557
REGION1,LNDPEAHIBC1,2035,0.17
REGION1,LNDPEAHIBC1,2036,0.1733
REGION1,LNDPEAHIBC1,2037,0.18
REGION1,LNDPEAHIBC1,2038,0.1833
REGION1,LNDPEAHIBC1,2039,0.19
REGION1,LNDPEAHIBC1,2040,0.1933
REGION1,LNDPEAHIBC1,2041,0.1967
REGION1,LNDPEAHIBC1,2042,0.2033
REGION1,LNDPEAHIBC1,2043,0.2067
REGION1,LNDPEAHIBC1,2044,0.2133
REGION1,LNDPEAHIBC1,2045,0.2167
REGION1,LNDPEAHIBC1,2046,0.22
REGION1,LNDPEAHIBC1,2047,0.2267
REGION1,LNDPEAHIBC1,2048,0.23
REGION1,LNDPEAHIBC1,2049,0.2367
REGION1,LNDPEAHIBC1,2050,0.24
REGION1,LNDPEAHRBC1,2020,0.1174
REGION1,LNDPEAHRBC1,2021,0.1175
REGION1,LNDPEAHRBC1,2022,0.1253
REGION1,LNDPEAHRBC1,2023,0.1277
REGION1,LNDPEAHRBC1,2024,0.1171
REGION1,LNDPEAHRBC1,2025,0.1065
REGION1,LNDPEAHRBC1,2026,0.0958
REGION1,LNDPEAHRBC1,2027,0.0852
REGION1,LNDPEAHRBC1,2028,0.0745
REGION1,LNDPEAHRBC1,2029,0.0639
REGION1,LNDPEAHRBC1,2030,0.0532
REGION1,LNDPEAHRBC1,2031,0.0426
REGION1,LNDPEAHRBC1,2032,0.0319
REGION1,LNDPEAHRBC1,2033,0.0213
REGION1,LNDPEAHRBC1,2034,0.0106
REGION1,LNDPEAIIBC1,2023,0.0003
REGION1,LNDPEAIIBC1,2024,0.0003
REGION1,LNDPEAIIBC1,2025,0.0003
REGION1,LNDPEAIIBC1,2026,0.0002
REGION1,LNDPEAIIBC1,2027,0.0002
REGION1,LNDPEAIIBC1,2028,0.0002
REGION1,LNDPEAIIBC1,2029,0.0002
REGION1,LNDPEAIIBC1,2030,0.0001
REGION1,LNDPEAIIBC1,2031,0.0001
REGION1,LNDPEAIIBC1,2032,0.0001
REGION1,LNDPEAIIBC1,2033,0.0
REGION1,LNDPEAIIBC1,2034,0.0
REGION1,LNDPEAIRBC1,2023,0.0018
REGION1,LNDPEAIRBC1,2024,0.027
REGION1,LNDPEAIRBC1,2025,0.0266
REGION1,LNDPEAIRBC1,2026,0.0239
REGION1,LNDPEAIRBC1,2027,0.0213
